Num_0dim,Max_0dim,Max_0dim_Minus_Second,Mean_0dim,betti_curve_0,persistence_entropy_0,Num_1dim,Max_1dim,Max_1dim_Minus_Second,Mean_1dim,betti_curve_1,persistence_entropy_1
8,6.911095142364502,6.493224561214447,0.7871203312650323,10,-16.532627692846926,0,0.0,0.0,0.0,1,-0.0
11,4.900848388671875,4.558358162641525,0.786920679467065,14,-17.58042827408548,2,0.07085871696472168,0.07085871696472168,2.890393614768982,1,0.18756779152872705
7,6.630660533905029,6.373700350522995,0.7947899115271866,10,-17.212886179587947,0,0.0,0.0,0.0,1,-0.0
8,5.906769752502441,5.731551244854927,0.6817398745227944,11,-12.848789965253584,0,0.0,0.0,0.0,1,-0.0
11,5.7984161376953125,5.4954685270786285,0.6041077360510826,15,-12.366300146358835,2,0.023658037185668945,0.023658037185668945,3.161647915840149,1,0.08857693040349728
10,6.269769668579102,5.607143223285675,0.9279062720862302,11,-20.390381485280614,2,0.23679602146148682,0.23679602146148682,2.026497542858124,1,0.3411179713939411
10,6.0682759284973145,5.567426800727844,0.6818377152085304,11,-12.239138731054418,0,0.0,0.0,0.0,1,-0.0
10,4.832869529724121,4.501816600561142,0.725263927418452,13,-13.748349493884518,0,0.0,0.0,0.0,1,-0.0
9,6.341362476348877,5.472532153129578,0.905595856718719,10,-19.22933842709405,0,0.0,0.0,0.0,1,-0.0
11,4.6134443283081055,3.8445847034454346,0.8250303957611322,12,-16.162160126598852,2,0.18539977073669434,0.18539977073669434,3.8988884687423706,1,0.31244326943221734
9,6.483581066131592,6.435493938624859,0.7438734966951112,12,-17.317521906942446,0,0.0,0.0,0.0,1,-0.0
9,5.762722492218018,5.696532644331455,0.661377082268397,12,-13.078903419451372,0,0.0,0.0,0.0,1,-0.0
10,5.634503364562988,5.457812711596489,0.7338969142486652,12,-14.756851407901081,0,0.0,0.0,0.0,1,-0.0
9,6.372405052185059,5.428761184215546,0.8418695854023099,10,-16.561712006439535,0,0.0,0.0,0.0,1,-0.0
10,5.876667499542236,5.378617763519287,0.7128264041474233,13,-14.519586955541936,0,0.0,0.0,0.0,1,-0.0
10,6.73103141784668,6.274747341871262,0.6769490329703937,12,-13.84241864609967,0,0.0,0.0,0.0,1,-0.0
10,6.659266471862793,5.919382154941559,0.6840192601084709,11,-12.83732716955994,0,0.0,0.0,0.0,1,-0.0
9,6.998528480529785,6.58281597495079,0.7648213950239799,11,-17.688214113515016,0,0.0,0.0,0.0,1,-0.0
11,4.809262275695801,4.3087685108184814,0.9228943721391261,12,-21.34728383269436,0,0.0,0.0,0.0,1,-0.0
10,5.018126487731934,4.651178300380707,0.7067880327813327,12,-12.953096893378747,0,0.0,0.0,0.0,1,-0.0
10,6.413796901702881,6.259748756885529,0.7404645279360315,12,-17.792951011798667,2,0.0028159618377685547,0.0028159618377685547,2.2268160581588745,1,0.016536598916013574
9,6.538360118865967,5.83542001247406,0.8760513482615352,10,-17.96102641221904,0,0.0,0.0,0.0,1,-0.0
11,6.292224407196045,5.811072438955307,0.6434641783790929,14,-13.140404440168483,2,0.025004982948303223,0.025004982948303223,1.0777199864387512,1,0.09223538430359937
9,6.2789812088012695,5.806782245635986,0.7463737736371431,11,-15.071486429143214,0,0.0,0.0,0.0,1,-0.0
11,5.290456771850586,4.90838161110878,0.6539781532649483,14,-13.077175055574134,2,0.3589543104171753,0.3589543104171753,1.595183551311493,1,0.3677702883511634
10,5.324537754058838,5.140035659074783,0.6637098926764268,13,-12.593979797965384,2,0.13127684593200684,0.13127684593200684,1.92919921875,1,0.2665506592496918
9,5.532153606414795,5.145748972892761,0.7936034967953508,11,-15.532933114880798,0,0.0,0.0,0.0,1,-0.0
11,6.0463457107543945,5.5958220064640045,0.7229723486189659,13,-15.00061401140874,4,0.30442750453948975,0.0,2.290033847093582,2,0.6889425762899744
10,5.4267897605896,4.899277091026306,0.6869156245480884,11,-10.880168752623128,0,0.0,0.0,0.0,1,-0.0
11,5.494307994842529,4.913287997245789,0.7010394887377819,12,-13.721278318095829,0,0.0,0.0,0.0,1,-0.0
9,5.88264274597168,5.664079234004021,0.681678265100345,12,-13.456495795531149,0,0.0,0.0,0.0,1,-0.0
9,6.510395050048828,6.433760993182659,0.6449850937351584,12,-14.012270218460927,0,0.0,0.0,0.0,1,-0.0
