Num_0dim,Max_0dim,Max_0dim_Minus_Second,Mean_0dim,betti_curve_0,persistence_entropy_0,Num_1dim,Max_1dim,Max_1dim_Minus_Second,Mean_1dim,betti_curve_1,persistence_entropy_1
8,127.28645324707031,116.54302501678467,15.739568650722504,8,-1012.0895196433291,0,0.0,0.0,0.0,1,-0.0
12,98.1592025756836,86.47159385681152,13.207777698834738,12,-1163.5079331431757,0,0.0,0.0,0.0,1,-0.0
8,142.28109741210938,126.37632083892822,18.37244975566864,8,-1210.7772243615125,2,5.603992462158203,5.603992462158203,51.02481651306152,1,-9.658364912911514
9,96.52169799804688,80.60131454467773,19.515109486050076,9,-1389.8758702424186,2,4.562431335449219,4.562431335449219,71.46108627319336,1,-6.925112267175388
13,73.17849731445312,62.40817451477051,14.08558424619528,13,-1348.9719084421072,4,0.2806663513183594,0.0,40.268540382385254,2,0.42772763543006803
9,158.34495544433594,144.5686674118042,19.26865333980984,9,-1449.4804895416546,2,3.6398086547851562,3.6398086547851562,25.70027732849121,1,-4.702382046220445
9,99.12332916259766,87.04799556732178,17.197428385416668,9,-1212.2330614251298,0,0.0,0.0,0.0,1,-0.0
11,83.65807342529297,74.47902202606201,14.049606214870106,11,-1158.224224333287,0,0.0,0.0,0.0,1,-0.0
8,117.41447448730469,103.51724624633789,18.38851886987686,8,-1204.1661640575103,0,0.0,0.0,0.0,1,-0.0
10,83.81398010253906,71.45376682281494,17.049669122695924,10,-1305.7817650274071,2,16.658416748046875,16.658416748046875,69.37313079833984,1,-46.858720326861864
10,107.3597640991211,100.80162525177002,16.109550166130067,10,-1278.966572506043,0,0.0,0.0,0.0,1,-0.0
10,94.1364974975586,85.9916877746582,17.037090682983397,10,-1360.8708211021644,2,14.801342010498047,14.801342010498047,56.03928565979004,1,-39.88544056480248
10,113.24482727050781,91.75016593933105,17.339054155349732,10,-1361.7731894538451,0,0.0,0.0,0.0,1,-0.0
8,84.11233520507812,62.4947452545166,18.124460458755493,8,-1120.2704962970486,0,0.0,0.0,0.0,1,-0.0
11,137.71421813964844,127.033278465271,14.731109462001108,11,-1303.992283570795,0,0.0,0.0,0.0,1,-0.0
10,122.62493133544922,113.4852647781372,15.745971536636352,10,-1281.3525111030785,0,0.0,0.0,0.0,1,-0.0
9,115.46357727050781,101.93645000457764,16.02848031785753,9,-1134.7181336713156,0,0.0,0.0,0.0,1,-0.0
9,110.17269134521484,96.2670841217041,16.812929100460476,9,-1199.2943174881548,0,0.0,0.0,0.0,1,-0.0
10,115.42808532714844,99.80548477172852,15.465880537033081,10,-1200.0081816332388,0,0.0,0.0,0.0,1,-0.0
10,77.01393127441406,70.2757077217102,14.61334433555603,10,-1090.312781749728,0,0.0,0.0,0.0,1,-0.0
10,81.32763671875,69.17728900909424,13.48628921508789,10,-984.9057358847456,0,0.0,0.0,0.0,1,-0.0
8,127.938720703125,114.61441421508789,19.16884982585907,8,-1264.8355770639016,0,0.0,0.0,0.0,1,-0.0
12,48.71391296386719,31.216697692871094,13.205765883127848,12,-1091.301540094031,2,0.4038734436035156,0.4038734436035156,39.37771797180176,1,0.36617335530932393
9,96.9344482421875,84.23734092712402,17.647476302252876,9,-1259.606587129014,0,0.0,0.0,0.0,1,-0.0
12,106.23526763916016,99.38592052459717,14.944145937760672,12,-1377.8537978557624,0,0.0,0.0,0.0,1,-0.0
11,84.5707778930664,68.75371551513672,14.55548026344993,11,-1160.327920349226,0,0.0,0.0,0.0,1,-0.0
9,128.05328369140625,120.79006052017212,15.878251863850487,9,-1163.8887835970056,0,0.0,0.0,0.0,1,-0.0
11,73.9473876953125,62.072245597839355,14.062547640366988,11,-1134.5724386995507,0,0.0,0.0,0.0,1,-0.0
9,127.34468078613281,114.59867286682129,15.798396137025621,9,-1126.0480979365984,0,0.0,0.0,0.0,1,-0.0
10,125.49324798583984,121.81651449203491,15.746396124362946,10,-1265.8062194096537,0,0.0,0.0,0.0,1,-0.0
10,108.43144226074219,96.02350044250488,17.240485525131227,10,-1356.2878633652933,2,2.6762619018554688,2.6762619018554688,32.086219787597656,1,-2.634568439532411
10,88.52257537841797,71.44975662231445,15.064721155166627,10,-1135.3397805033542,0,0.0,0.0,0.0,1,-0.0
9,125.87448120117188,119.29997253417969,18.002846267488266,9,-1327.2447685790441,0,0.0,0.0,0.0,1,-0.0
11,111.43476104736328,101.3432788848877,14.216280850497158,11,-1175.7705937762034,2,0.014293670654296875,0.014293670654296875,42.13877296447754,1,0.06071863308239641
9,124.71760559082031,112.26006984710693,18.562589512930977,9,-1347.3324256111878,0,0.0,0.0,0.0,1,-0.0
9,87.75916290283203,74.02760124206543,17.339727454715305,9,-1202.8791591096542,0,0.0,0.0,0.0,1,-0.0
11,97.61550903320312,80.28286552429199,15.597988605499268,11,-1275.2187839504845,0,0.0,0.0,0.0,1,-0.0
9,151.10678100585938,135.43673515319824,18.84277097384135,9,-1401.5070596011212,2,5.222602844238281,5.222602844238281,41.948551177978516,1,-8.632941124388307
11,97.09014129638672,83.32674789428711,16.23686793717471,11,-1372.0595107414952,2,7.129920959472656,7.129920959472656,55.49995422363281,1,-14.005304801273768
10,129.96238708496094,117.46258354187012,14.452406406402588,10,-1121.7178211692885,0,0.0,0.0,0.0,1,-0.0
10,62.037269592285156,46.3955717086792,14.697508239746094,10,-1063.6079371778296,0,0.0,0.0,0.0,1,-0.0
11,101.23863220214844,81.42016410827637,17.527223673733797,11,-1479.267869574324,4,7.332302093505859,6.905185699462891,39.68222713470459,2,-14.24472133204886
9,131.51751708984375,112.90985107421875,16.69164170159234,9,-1199.8031846557099,2,2.4705467224121094,2.4705467224121094,29.551767349243164,1,-2.2344599714237194
10,82.3260498046875,76.15480947494507,14.079841423034669,10,-1059.2495742070018,0,0.0,0.0,0.0,1,-0.0
10,82.5433349609375,66.3476505279541,16.324459648132326,10,-1221.4629750573372,2,7.558628082275391,7.558628082275391,26.46319580078125,1,-15.288759191871161
9,101.24288940429688,92.32557106018066,16.30668881204393,9,-1164.5524158214685,0,0.0,0.0,0.0,1,-0.0
11,68.26531219482422,58.462270736694336,15.37848711013794,11,-1261.7407272899081,2,1.8946342468261719,1.8946342468261719,54.42683982849121,1,-1.2107201849290818
10,78.8736801147461,65.7534065246582,16.206490218639374,10,-1230.2133673863455,0,0.0,0.0,0.0,1,-0.0
10,107.72124481201172,94.6602029800415,15.62090253829956,10,-1195.4898970073302,0,0.0,0.0,0.0,1,-0.0
8,101.31912994384766,82.9643726348877,16.750514686107635,8,-1050.921836911182,2,0.0214080810546875,0.0214080810546875,37.24427032470703,1,0.082292381077153
9,70.24458312988281,61.12720775604248,16.853217972649468,9,-1178.5379122679428,2,1.9974594116210938,1.9974594116210938,20.963254928588867,1,-1.381994385500213
10,121.41768646240234,102.5804271697998,16.91806297302246,10,-1309.0076245253413,0,0.0,0.0,0.0,1,-0.0
9,93.68605041503906,69.45858955383301,19.057074334886337,9,-1328.2836349697445,0,0.0,0.0,0.0,1,-0.0
10,104.35868072509766,95.43245029449463,13.74108657836914,10,-1054.035494397311,0,0.0,0.0,0.0,1,-0.0
10,96.30747985839844,92.12402629852295,14.694994282722472,10,-1133.2282894765735,0,0.0,0.0,0.0,1,-0.0
8,135.39613342285156,116.58057594299316,20.240058720111847,8,-1343.1521293847613,0,0.0,0.0,0.0,1,-0.0
8,85.6116943359375,60.39768028259277,18.89290690422058,8,-1180.0291029012474,0,0.0,0.0,0.0,1,-0.0
9,103.18450927734375,92.58355617523193,16.604553090201485,9,-1158.0360471793977,0,0.0,0.0,0.0,1,-0.0
11,86.00253295898438,74.58963966369629,15.97593623941595,11,-1337.2001941993688,0,0.0,0.0,0.0,1,-0.0
10,94.57646179199219,83.63704586029053,14.786516284942627,10,-1120.2879068035004,0,0.0,0.0,0.0,1,-0.0
9,126.56510925292969,107.95026588439941,18.49949794345432,9,-1332.4016149795639,0,0.0,0.0,0.0,1,-0.0
14,110.27679443359375,103.99054384231567,13.34187194279262,14,-1388.9778114245682,4,4.108730316162109,1.6984977722167969,37.492371559143066,2,-7.926442127813866
12,91.7281494140625,83.2489185333252,13.629549503326416,12,-1184.0976910399231,0,0.0,0.0,0.0,1,-0.0
