Num_0dim,Max_0dim,Max_0dim_Minus_Second,Mean_0dim,betti_curve_0,persistence_entropy_0,Num_1dim,Max_1dim,Max_1dim_Minus_Second,Mean_1dim,betti_curve_1,persistence_entropy_1
13,3.725578784942627,3.080045223236084,0.8365879175918443,14,-17.331542825299344,2,0.19702386856079102,0.19702386856079102,3.064875602722168,1,0.32005156099883986
8,8.806943893432617,7.634804844856262,1.349018182605505,8,-31.89836537155712,0,0.0,0.0,0.0,1,-0.0
16,3.5924386978149414,3.0741904973983765,0.6879464896286235,17,-13.656688585242783,2,0.6473665237426758,0.6473665237426758,3.871236801147461,1,0.28150257304951715
24,1.835649847984314,1.5405676364898682,0.4766518039436176,29,-2.8724839952692527,8,0.6300277709960938,0.5465404987335205,2.5044850558042526,4,1.2328344727722231
10,8.300743103027344,7.435224890708923,1.2021082878112792,10,-31.51661953442525,0,0.0,0.0,0.0,1,-0.0
15,2.824267864227295,2.612380802631378,0.6950934069852034,18,-13.949077294622535,4,0.3908076286315918,0.24806904792785645,3.290172517299652,2,0.6450543018639734
12,4.259188175201416,3.5058177709579468,0.9234625198520147,13,-20.762269066628892,2,0.2940840721130371,0.2940840721130371,5.5697362422943115,1,0.359926435212664
16,3.6588797569274902,3.3496515452861786,0.5695711168504897,21,-10.590644615008902,4,0.4907979965209961,0.4730038642883301,3.132997989654541,2,0.42100258921779254
13,5.606687545776367,5.03281557559967,0.9081321083582364,13,-23.18125082911397,0,0.0,0.0,0.0,1,-0.0
13,3.922574520111084,3.310277044773102,0.9572886366110581,13,-22.18178070331539,2,0.0006670951843261719,0.0006670951843261719,4.372690916061401,1,0.004878185346793385
17,3.2795569896698,2.9778241217136383,0.6526622392237187,20,-12.963785191255269,4,0.5051074028015137,0.37741899490356445,2.7034958600997925,2,0.6077838387225668
16,4.842278480529785,4.725873552262783,0.4072629373382639,27,-5.581770678448688,2,0.005193352699279785,0.005193352699279785,1.4923055768013,1,0.027318986750877385
16,3.1183197498321533,2.6732150614261627,0.7110317993081279,18,-14.327677269525694,4,0.4881277084350586,0.0,3.1570539474487305,2,0.4055522589985885
