Num_0dim,Max_0dim,Max_0dim_Minus_Second,Mean_0dim,betti_curve_0,persistence_entropy_0,Num_1dim,Max_1dim,Max_1dim_Minus_Second,Mean_1dim,betti_curve_1,persistence_entropy_1
15,4.134490489959717,3.9972367882728577,0.5304795810509295,21,-11.606914790812812,2,0.2530554533004761,0.2530554533004761,1.355747640132904,1,0.3477352985763064
15,4.123257160186768,4.011592842638493,0.5282867032857168,21,-10.041993408245586,2,0.2643395662307739,0.2643395662307739,1.348918378353119,1,0.3517092822055944
13,4.184432029724121,4.082593664526939,0.4956377928399227,22,-12.240855851723333,2,0.4620167016983032,0.4620167016983032,1.8008334040641785,1,0.3567481540006853
11,5.065379619598389,5.012871783226728,0.4861129882999442,22,-13.56647064080327,4,0.10860532522201538,0.0,0.8588173538446426,2,0.3583304171350586
18,2.915987730026245,2.798177197575569,0.42738113642252723,29,-5.399267871075704,4,0.3250436782836914,0.31776249408721924,2.2039176523685455,2,0.4011240421468148
18,3.3058133125305176,3.119740441441536,0.4497823789715767,29,-7.641175710178639,2,0.3038700819015503,0.3038700819015503,1.1227962374687195,1,0.3619563767538822
17,4.065107345581055,3.928002268075943,0.5039813503946947,23,-8.714148034979825,2,0.006244659423828125,0.006244659423828125,1.2655153274536133,1,0.03169807018664704
13,3.6728529930114746,3.5411935299634933,0.5412350206381895,22,-11.095235560737967,2,0.1486954689025879,0.1486954689025879,1.2989107370376587,1,0.28339198752648787
12,5.082046985626221,4.80655163526535,0.6237518014876466,19,-15.734469439652864,4,0.0843437910079956,0.053885817527770996,1.150655597448349,2,0.31491108368785187
16,5.334662914276123,4.917204439640045,0.6407768353819847,19,-16.60886615817962,4,0.7178397178649902,0.7065413594245911,2.2707666903734207,2,0.28862195085355385
20,6.777032852172852,6.438354462385178,0.4756803031151111,26,-9.335393405144865,2,0.10588419437408447,0.10588419437408447,1.3074265122413635,1,0.23775335339938705
17,7.463277339935303,7.1079588532447815,0.4832039228998698,26,-11.456351232870466,2,0.1856755018234253,0.1856755018234253,1.3699293732643127,1,0.312632006704442
20,4.093680381774902,3.8634113371372223,0.5369580718486205,23,-8.160942547805867,4,0.20959854125976562,0.09933996200561523,1.7332623600959778,2,0.5706226790276497
20,4.05027437210083,3.648798108100891,0.539761184350304,23,-7.867781713589441,4,0.32496070861816406,0.16276860237121582,1.7750477194786072,2,0.6602956021373962
22,4.344796657562256,4.044445633888245,0.5155404387363072,29,-9.015828840020529,4,0.3620973825454712,0.0,1.7747623026371002,2,0.6812911788517306
20,5.287639617919922,5.168425239622593,0.4619689878076315,30,-8.269146579657582,6,0.3651238679885864,0.3051002025604248,1.5020331939061482,3,0.8855851363002554
12,6.489514350891113,6.302717700600624,0.41381402172405146,29,-10.918161103244113,0,0.0,0.0,0.0,1,-0.0
11,6.440005779266357,6.23029950261116,0.4146602289943859,29,-11.204697652385637,0,0.0,0.0,0.0,1,-0.0
16,3.2614665031433105,2.9010466039180756,0.5742370419204235,20,-8.909486913656352,4,0.21813607215881348,0.1948632001876831,2.4438280761241913,2,0.41965875009735
17,3.2778754234313965,2.9874167442321777,0.5920462395995856,20,-10.110089496520173,6,0.3869725465774536,0.1556636095046997,2.3434545000394187,3,0.9968741430248275
18,4.595608234405518,4.516496159136295,0.3865211487692945,34,-6.6220077450758215,6,0.08739900588989258,0.0,2.631797432899475,3,0.3595925785386872
18,4.505828380584717,4.421766996383667,0.3865136848488713,34,-5.94541687770116,6,0.10268402099609375,0.0,1.8079413399100304,4,0.5537713989613278
13,5.667396545410156,5.522510081529617,0.5237607849761844,20,-12.743601547481163,2,0.023128390312194824,0.023128390312194824,1.598484456539154,1,0.08711757812912886
15,5.581838130950928,5.362578794360161,0.5737913627000082,21,-13.799227365830454,2,0.025119900703430176,0.025119900703430176,1.571033775806427,1,0.09254409772581991
15,3.9354586601257324,3.873516645282507,0.4926697889180935,23,-11.446495362763862,2,0.1810314655303955,0.17662909626960754,0.7076333537697792,2,0.3332836064038047
12,4.008012294769287,3.7992794811725616,0.5089790898967873,22,-12.93935764179884,2,0.1472046971321106,0.1472046971321106,0.8803682029247284,1,0.28203406652419877
14,5.093343257904053,4.931927725672722,0.4967952106148005,20,-10.498893019052758,0,0.0,0.0,0.0,1,-0.0
13,5.199498653411865,4.929656237363815,0.5508424310307753,19,-11.004671721502486,2,0.039790332317352295,0.039790332317352295,0.7830165326595306,1,0.1282892558730913
18,5.750521183013916,5.431001007556915,0.46649612051745254,24,-7.024476311363605,0,0.0,0.0,0.0,1,-0.0
17,5.750771522521973,5.595148876309395,0.4636236604613562,24,-8.028578147024389,2,0.33067917823791504,0.33067917823791504,1.8597592115402222,1,0.3659317688472147
12,8.280632019042969,7.985129326581955,0.45752108476590364,20,-13.039532600524915,0,0.0,0.0,0.0,1,-0.0
11,8.195191383361816,7.9057566821575165,0.4691145718097687,20,-12.874055447464588,0,0.0,0.0,0.0,1,-0.0
18,3.8191676139831543,3.6670194268226624,0.4076352759147994,32,-4.846868244996135,7,0.4361257553100586,0.14445936679840088,1.3501535542309284,4,0.9863166991077705
19,3.8959238529205322,3.7353556901216507,0.4082211930071935,32,-4.549502801379624,6,0.42364370822906494,0.0,1.8195359806219737,3,1.0432584166776246
17,5.421442031860352,5.3084950521588326,0.42934888835858415,27,-7.485852780102043,4,0.3053020238876343,0.0,1.5251023769378662,2,0.5953915168141458
16,4.70060920715332,4.577027767896652,0.48796169117093086,25,-9.869080925711472,4,0.3671311140060425,0.0,1.5212173461914062,2,0.5814342148194376
16,6.360782623291016,6.191288158297539,0.45566787011921406,28,-11.236946814621941,6,0.21918034553527832,0.16257870197296143,1.8307214379310608,3,0.582904159683679
17,6.079606056213379,5.861506968736649,0.450470518586891,28,-10.245411114638845,6,0.09917610883712769,0.0,1.0945384403069813,3,0.5580667806131802
17,5.150341033935547,5.013526201248169,0.7051394846486417,19,-18.982619902041485,2,0.0715341567993164,0.0715341567993164,2.058140277862549,1,0.18867707734886793
18,5.801117897033691,5.18692809343338,0.6984958448692372,19,-18.79964032829987,6,0.4240269660949707,0.3587806224822998,3.2976243098576865,3,0.6482958436620103
14,4.089023590087891,3.804752439260483,0.5493409559130669,21,-11.235308328463315,1,0.07507002353668213,0.0,0.5280301570892334,1,-0.0
14,4.310525894165039,4.1437303721904755,0.5541073754429817,22,-12.652508138562585,6,0.44774603843688965,0.0,2.439796100060145,3,0.8809109257702459
15,3.8326752185821533,3.623663991689682,0.4526654496215857,26,-5.927411112624168,4,0.13660764694213867,0.028463244438171387,1.760017067193985,2,0.5124812518171132
17,2.4615578651428223,2.216345876455307,0.5066998260250936,24,-7.122875700531589,2,0.34352660179138184,0.34352660179138184,2.8362585306167603,1,0.36705498838037137
20,2.989396095275879,2.6652030646800995,0.4436303112241957,27,-2.926091569973646,6,0.2189486026763916,0.18281686305999756,1.3788063128789265,3,0.5186894408323502
21,2.4185330867767334,2.156528353691101,0.43693771709998447,27,-1.891857829770725,2,0.10671544075012207,0.10671544075012207,1.360535740852356,1,0.23878534100206095
15,3.961803436279297,3.778091549873352,0.5618376516197857,19,-9.060175462183555,4,0.15028613805770874,0.0,2.444497600197792,2,0.5528401689723015
16,3.780588150024414,3.5356950759887695,0.5597663957037424,19,-9.35644166167354,0,0.0,0.0,0.0,1,-0.0
16,5.30509614944458,5.264123577624559,0.5309748037464239,22,-13.467999508887436,2,0.27225661277770996,0.27225661277770996,3.0222707986831665,1,0.3542086377933142
14,5.241807460784912,5.045851230621338,0.49615783098599187,23,-10.792236808860123,6,0.2605416774749756,0.14138007164001465,1.5735993186632793,3,0.8780380559283212
17,4.985041618347168,4.806017562747002,0.4338092630995171,28,-7.817476460721091,4,0.08215439319610596,0.0,2.0969503223896027,2,0.3639411949696356
18,4.953335762023926,4.770496159791946,0.434025291087372,28,-7.812642402522113,4,0.09064531326293945,0.0,2.091733455657959,2,0.32912544018294626
15,5.5117692947387695,5.4522437416017056,0.4364366647787392,32,-17.208110480476215,4,0.19450831413269043,0.0,0.9330733567476273,2,0.46650332304236763
15,5.477187633514404,5.422740560024977,0.4416568988817744,32,-17.11001372402737,6,0.46084094047546387,0.0,1.122003306945165,3,0.6882029106846812
15,5.762147903442383,5.489164292812347,0.4769698269665241,24,-8.260266833350704,2,0.12375962734222412,0.12375962734222412,1.7252077460289001,1,0.2585851082814279
18,5.969237804412842,5.793392583727837,0.4027071385471909,27,-6.389958057309771,4,0.09203803539276123,0.0,0.8903778791427612,2,0.4037309267237934
17,3.5407187938690186,3.407555177807808,0.39962014239845856,33,-3.8620025161501452,10,0.28734588623046875,0.2591252326965332,2.479476976394653,5,1.1503026058591463
16,3.446746587753296,3.2583266645669937,0.3964751784224063,32,-3.4140608051692336,4,0.16815751791000366,0.0,2.6572249680757523,2,0.5148882669436395
15,3.5345351696014404,3.34021458029747,0.4545299944778283,24,-6.559382451922606,2,0.07854411005973816,0.0,1.1833854839205742,2,0.38384621590236356
14,3.4076473712921143,3.196321949362755,0.45303792258103687,24,-5.959344836006664,0,0.0,0.0,0.0,1,-0.0
21,4.061367988586426,3.602873980998993,0.6285171767939692,23,-13.104573810605796,2,0.11610627174377441,0.11610627174377441,1.3529969453811646,1,0.2500057565652703
21,3.656879186630249,3.1126222014427185,0.6353331384333697,22,-13.618869492385052,6,0.2551693916320801,0.0,1.1988699833552043,3,0.7241447953580823
20,4.536268711090088,4.161151498556137,0.5401801376913985,24,-9.21287730484631,4,0.398701548576355,0.0,2.0854224860668182,2,0.7114895925038678
17,4.6922607421875,4.505719915032387,0.5390486515437564,24,-10.00840912676521,4,0.10069513320922852,0.0,2.3545973896980286,2,0.4607581032038882
19,5.919809818267822,5.74905301630497,0.5150639885770423,28,-13.182780271771884,4,0.43329620361328125,0.42475563287734985,1.438851073384285,2,0.4030583408273917
18,6.858918190002441,6.780212298035622,0.47992805141056405,29,-13.42291896381834,6,0.18939626216888428,0.1628096103668213,1.1993351380030315,3,0.5171066894757615
18,4.821232795715332,4.645059242844582,0.5429012964790066,24,-13.584902417155071,6,0.051176249980926514,0.035430908203125,0.849217543999354,3,0.22443813275130692
16,4.830491542816162,4.708398133516312,0.5379282695551714,24,-14.129114155689393,2,0.05208873748779297,0.05208873748779297,1.3596683740615845,1,0.1539121412897525
13,4.763514995574951,4.6208735555410385,0.5564753203407714,19,-12.471714794685738,4,0.11047929525375366,0.0,1.1005193442106247,2,0.27902496960607315
12,4.590580940246582,4.466311067342758,0.5274386014789343,20,-13.012827227204264,0,0.0,0.0,0.0,1,-0.0
16,6.715224742889404,6.44884929060936,0.5691109746694565,22,-13.990582537190354,4,0.46737730503082275,0.0,2.0963348150253296,2,0.5163740073925045
16,6.804135322570801,6.551033407449722,0.5712293694642457,22,-14.794812687960476,2,0.2959437370300293,0.2959437370300293,2.256279945373535,1,0.3603369273165322
