Num_0dim,Max_0dim,Max_0dim_Minus_Second,Mean_0dim,betti_curve_0,persistence_entropy_0,Num_1dim,Max_1dim,Max_1dim_Minus_Second,Mean_1dim,betti_curve_1,persistence_entropy_1
3,0.6144967675209045,0.5965980160981417,0.06417633216672887,12,1.61465356049308,0,0.0,0,0.0,1,-0.0
3,0.7808383107185364,0.7632762566208839,0.12357681540639273,7,0.9062209152084887,0,0.0,0,0.0,1,-0.0
2,0.7629808187484741,0.7561784102581441,0.04771441135089845,15,1.7788909782281288,0,0.0,0,0.0,1,-0.0
1,0.4396440386772156,0.0,0.02942407747730613,1,-0.0,0,0.0,0,0.0,1,-0.0
3,0.7503294944763184,0.7317477352917194,0.07838974678888917,10,1.142447559827173,0,0.0,0,0.0,1,-0.0
2,0.5558996796607971,0.5526750271674246,0.042823791370371025,17,2.0457168054044335,0,0.0,0,0.0,1,-0.0
3,0.622940719127655,0.6156082917004824,0.0621153420167199,12,1.6210278838029961,0,0.0,0,0.0,1,-0.0
3,0.6719763278961182,0.6663862108252943,0.04394042464953504,19,2.1372882007351772,0,0.0,0,0.0,1,-0.0
3,0.769952118396759,0.7651146319694817,0.06949671796666315,13,1.5995828432752794,0,0.0,0,0.0,1,-0.0
2,0.695894718170166,0.6789155192673206,0.06467199930921197,12,1.6790614461488453,0,0.0,0,0.0,1,-0.0
2,0.5259543657302856,0.5193216344341636,0.04269422840378764,18,2.4484436046943943,0,0.0,0,0.0,1,-0.0
2,0.6125581860542297,0.6101999445818365,0.03277756021513293,24,2.598609351737852,0,0.0,0,0.0,1,-0.0
2,0.6691398024559021,0.6577591942623258,0.05359602704993449,16,2.166782106857064,0,0.0,0,0.0,1,-0.0
2,0.6330696940422058,0.6216418389230967,0.05218780069397046,13,2.0382603464300426,0,0.0,0,0.0,1,-0.0
2,0.594568133354187,0.5857534660026431,0.05308108558305181,13,2.036084433766186,0,0.0,0,0.0,1,-0.0
2,0.5177191495895386,0.5074698263779283,0.05379811197053641,12,1.7817996534406644,0,0.0,0,0.0,1,-0.0
2,0.7384040951728821,0.7340330593287945,0.05923243140568957,12,1.4885151936922512,0,0.0,0,0.0,1,-0.0
2,0.7156029939651489,0.7103201220743358,0.04575888698865824,17,2.2097180295949626,0,0.0,0,0.0,1,-0.0
3,0.609519898891449,0.6044190754182637,0.0477531869255472,16,1.8724846248794436,0,0.0,0,0.0,1,-0.0
1,0.4461546838283539,0.0,0.03158641840918395,1,-0.0,0,0.0,0,0.0,1,-0.0
1,0.44640985131263733,0.0,0.03026138755680788,1,-0.0,0,0.0,0,0.0,1,-0.0
1,0.4450462758541107,0.0,0.03296849068084901,1,-0.0,0,0.0,0,0.0,1,-0.0
1,0.44684144854545593,0.0,0.031605018410678365,1,-0.0,0,0.0,0,0.0,1,-0.0
1,0.4445548951625824,0.0,0.03150122570862805,1,-0.0,0,0.0,0,0.0,1,-0.0
1,0.22729459404945374,0.0,0.0235685725829431,1,-0.0,0,0.0,0,0.0,1,-0.0
1,0.2230955958366394,0.0,0.02359169154827084,1,-0.0,0,0.0,0,0.0,1,-0.0
1,0.20352882146835327,0.0,0.024184208144159877,1,-0.0,0,0.0,0,0.0,1,-0.0
1,0.2041129469871521,0.0,0.02425175401217797,1,-0.0,0,0.0,0,0.0,1,-0.0
1,0.23101194202899933,0.0,0.02433208906886113,1,-0.0,0,0.0,0,0.0,1,-0.0
1,0.24534623324871063,0.0,0.03519668915153792,1,-0.0,0,0.0,0,0.0,1,-0.0
2,0.7510576844215393,0.7381508834660053,0.03301933398913769,21,2.282327563177758,0,0.0,0,0.0,1,-0.0
2,0.7511470317840576,0.7351633887737989,0.034671662678010765,20,2.2823175913355684,0,0.0,0,0.0,1,-0.0
2,0.7510419487953186,0.7350517772138119,0.03467731650453061,20,2.281964166236772,0,0.0,0,0.0,1,-0.0
2,0.7511250376701355,0.7351302802562714,0.03467886997386813,20,2.2828656058484977,0,0.0,0,0.0,1,-0.0
2,0.7510719895362854,0.7351133823394775,0.03472103017847985,20,2.287149604443872,0,0.0,0,0.0,1,-0.0
3,0.6018798351287842,0.5908761620521545,0.07577108857221901,10,1.5114692608246902,0,0.0,0,0.0,1,-0.0
2,0.6169754862785339,0.6031933343037963,0.06249149651689963,11,1.4796434470506852,0,0.0,0,0.0,1,-0.0
2,0.6852079033851624,0.6763775879517198,0.040932882659356386,17,2.05988418055286,0,0.0,0,0.0,1,-0.0
1,0.4331231713294983,0.0,0.053988694608162587,1,-0.0,0,0.0,0,0.0,1,-0.0
3,0.7305718660354614,0.7236520736478269,0.0787854463878003,11,1.1536558412517819,0,0.0,0,0.0,1,-0.0
3,0.7093286514282227,0.6918591950088739,0.0873931500957244,9,1.3502572648280555,0,0.0,0,0.0,1,-0.0
3,0.700324535369873,0.6864975020289421,0.08316641140522228,9,1.0843574771496942,0,0.0,0,0.0,1,-0.0
3,0.7575885653495789,0.7450043112039566,0.07356516407294707,11,1.1992155031862837,0,0.0,0,0.0,1,-0.0
2,0.7056386470794678,0.6955835297703743,0.07912995195947588,10,1.6946168745920527,0,0.0,0,0.0,1,-0.0
1,0.4916282594203949,0.0,0.03844783627918284,1,-0.0,0,0.0,0,0.0,1,-0.0
3,0.6552690267562866,0.6364708747714758,0.048979513949769383,17,2.1536867683545458,0,0.0,0,0.0,1,-0.0
3,0.7404999732971191,0.7330997544340789,0.05266966699467351,15,1.5340199844721423,0,0.0,0,0.0,1,-0.0
1,0.4603712260723114,0.0,0.0502045702056161,1,-0.0,0,0.0,0,0.0,1,-0.0
3,0.6728938817977905,0.6619584439322352,0.06545993438563667,13,1.9299273716896475,0,0.0,0,0.0,1,-0.0
1,0.4861406087875366,0.0,0.07181985410861672,1,-0.0,0,0.0,0,0.0,1,-0.0
1,0.375217467546463,0.0,0.035148291251971386,1,-0.0,0,0.0,0,0.0,1,-0.0
3,0.75161212682724,0.7478174238931388,0.07441951262687023,12,1.5448494797564158,0,0.0,0,0.0,1,-0.0
3,0.5704031586647034,0.564199635758996,0.07398967952467501,10,1.5462574397537925,0,0.0,0,0.0,1,-0.0
3,0.6362311244010925,0.6274996092543006,0.0739862488815561,10,1.3626065572447228,0,0.0,0,0.0,1,-0.0
2,0.6027886271476746,0.503259114921093,0.09432510020477432,7,1.516172862752169,0,0.0,0,0.0,1,-0.0
2,0.632909893989563,0.6064338907599449,0.07836914951913058,10,1.7241922437783703,0,0.0,0,0.0,1,-0.0
3,0.6762404441833496,0.6720031574368477,0.08212073351605795,10,1.2911372698555235,0,0.0,0,0.0,1,-0.0
3,0.6762404441833496,0.6720031574368477,0.08212073351605795,10,1.2911372698555235,0,0.0,0,0.0,1,-0.0
3,0.6762404441833496,0.6720031574368477,0.08212073351605795,10,1.2911372698555235,0,0.0,0,0.0,1,-0.0
3,0.6762404441833496,0.6720031574368477,0.08212073351605795,10,1.2911372698555235,0,0.0,0,0.0,1,-0.0
3,0.6762404441833496,0.6720031574368477,0.08212073351605795,10,1.2911372698555235,0,0.0,0,0.0,1,-0.0
3,0.6395872235298157,0.6313810274004936,0.08259952919454211,9,1.178698868147104,0,0.0,0,0.0,1,-0.0
3,0.6395872235298157,0.6313810274004936,0.08259952919454211,9,1.178698868147104,0,0.0,0,0.0,1,-0.0
3,0.6395872235298157,0.6313810274004936,0.08259952919454211,9,1.178698868147104,0,0.0,0,0.0,1,-0.0
3,0.6395872235298157,0.6313810274004936,0.08259952919454211,9,1.178698868147104,0,0.0,0,0.0,1,-0.0
3,0.6395872235298157,0.6313810274004936,0.08259952919454211,9,1.178698868147104,0,0.0,0,0.0,1,-0.0
3,0.7371641993522644,0.7264759205281734,0.08891222592339748,9,1.0350415898614094,0,0.0,0,0.0,1,-0.0
3,0.7371641993522644,0.7264759205281734,0.08891222592339748,9,1.0350415898614094,0,0.0,0,0.0,1,-0.0
3,0.7371641993522644,0.7264759205281734,0.08891222592339748,9,1.0350415898614094,0,0.0,0,0.0,1,-0.0
3,0.7371641993522644,0.7264759205281734,0.08891222592339748,9,1.0350415898614094,0,0.0,0,0.0,1,-0.0
3,0.7371641993522644,0.7264759205281734,0.08891222592339748,9,1.0350415898614094,0,0.0,0,0.0,1,-0.0
1,0.41337236762046814,0.0,0.0315374838343511,1,-0.0,0,0.0,0,0.0,1,-0.0
